0	0	13th	I-movie.name	7.47022413589996618583
0	0	1	I-movie.name	6.77707695534002087642
0	0	1st	O	8.94839102142000877286
0	0	2	I-movie.name	5.27299955856374680304
0	0	2	I-movie.subject	4.31748811353631044084
0	0	2	O	9.64153820197995415923
0	0	3d	I-movie.name	6.37161184723185649444
0	0	3	I-movie.name	5.16763904290592050182
0	0	4	O	9.64153820197995415923
0	0	70s	I-movie.name	7.47022413589996618583
0	0	7	B-producer.name	5.27299955856374680304
0	0	7	O	9.64153820197995415923
0	0	9	B-movie.name	7.24565506759453541279
0	0	aankhen	B-movie.name	6.55250788703459009637
0	0	abbey	I-movie.name	6.37161184723185649444
0	0	a	B-movie.language	5.15905529921452902893
0	0	a	B-movie.name	5.04843049025831601754
0	0	about	I-movie.subject	4.31748811353631044084
0	0	about	O	4.30881940871458496593
0	0	above	B-movie.gross_revenue	2.07944154167983592825
0	0	abrams	I-director.name	5.38449506278908901057
0	0	abrams	I-producer.name	4.94875989037816827933
0	0	abramson	I-director.name	5.38449506278908901057
0	0	a	B-rating.name	5.29831736654803667745
0	0	academy	B-award.ceremony	1.20397280432593599262
0	0	accumalate	O	9.64153820197995415923
0	0	action	B-movie.genre	2.93385686983590352181
0	0	activity	I-movie.name	7.47022413589996618583
0	0	act	O	6.80832485792373796129
0	0	actor	O	5.23481895471570092582
0	0	actress	O	7.24364292918158350323
0	0	adam	B-actor.name	5.42495001748140267541
0	0	additional	O	9.64153820197995415923
0	0	ad	O	9.64153820197995415923
0	0	adult	I-rating.name	3.68887945411393630285
0	0	adult	O	9.64153820197995415923
0	0	adventeurous	O	9.64153820197995415923
0	0	africa	B-country.name	5.24702407216048614502
0	0	africa	I-country.name	3.09104245335831585359
0	0	Africa	I-movie.name	7.47022413589996618583
0	0	African	B-actor.nationality	1.60943791243410037460
0	0	African	B-country.name	5.24702407216048614502
0	0	after	O	9.64153820197995415923
0	0	age	I-movie.subject	4.31748811353631044084
0	0	age	O	7.44431362464373465673
0	0	aguirre	B-movie.name	7.24565506759453541279
0	0	a	I-movie.name	5.07232886310159564177
0	0	a	I-movie.subject	4.31748811353631044084
0	0	a	I-rating.name	3.68887945411393630285
0	0	akrend	I-movie.name	7.47022413589996618583
0	0	alan	B-actor.name	4.73180283692145736599
0	0	albert	B-actor.name	4.73180283692145736599
